0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.59406904365787E-06,8.87240697119913E-07
0,0
1.53155653214187E-06,5.65451628981857E-07
6.00480802859238E-06,1.74566611952525E-06
4.41951661347082E-06,1.41657103208338E-06
4.33767371322136E-06,1.28732360524471E-06
6.38629279075593E-06,1.89368107243319E-06
4.87939461533772E-06,1.64877250575705E-06
4.79379120103355E-06,1.59821166547316E-06
8.07219807625345E-06,2.30974036368735E-06
9.25609098068612E-06,2.21703692250117E-06
5.2041669581134E-06,2.27364697935555E-06
9.59112464785948E-06,2.52875995163792E-06
7.55141110359194E-06,2.16703051770754E-06
1.73124999852758E-05,2.02878795821591E-06
2.43164063107315E-05,4.24546698742591E-06
2.93028247492307E-05,3.99680923410981E-06
2.71001419715696E-05,4.30405408708514E-06
3.70746267517054E-05,4.03117925487437E-06
3.36924977225007E-05,3.9357016526472E-06
5.16449275615425E-05,4.49679031334422E-06
6.5668247901028E-05,5.64352141624203E-06
7.33005613640248E-05,8.14478017386596E-06
0.00010510194228017,9.51358243078206E-06
9.15976025767932E-05,8.15721238027689E-06
0.000118026815852244,7.25866560328729E-06
0.000135181458214599,8.17025823946527E-06
0.000129830951921481,7.21346534024143E-06
0.000150665127787395,6.42542419591E-06
0.000205248197132208,8.94805184245762E-06
0.000215557308014399,9.25656388317439E-06
0.000223772656227084,1.09352470913017E-05
0.000242235291161818,1.03691811733781E-05
0.000291880907042934,9.37165592645678E-06
0.000298819229939624,1.44852548477161E-05
0.000376384626238611,2.1464694397406E-05
0.000427976792172344,1.28102121872219E-05
0.000477991960546798,1.40192274686695E-05
0.000525026535567237,2.05795088036124E-05
0.000505794744366416,1.14079050367421E-05
0.000604508032113934,1.34095728016475E-05
0.000665801388903573,2.55015427002023E-05
0.000745084993228614,1.46134174305241E-05
0.000757275645306119,2.28873979127872E-05
0.00084325432607652,2.54288964153526E-05
0.000990986535982224,2.62650877961966E-05
0.00101448351140214,2.64306106476343E-05
0.00107236832687837,2.86530987980618E-05
0.00129473969079684,2.24510111123672E-05
0.00131170404192837,3.91787031885367E-05
0.00140063825756902,3.65382516313751E-05
0.00156502496088251,4.17479400520061E-05
0.00165053832760539,3.00267057068515E-05
0.00187526773127983,2.87208360044489E-05
0.00186441410042145,3.9574016912346E-05
0.00210665564894113,2.86018568957653E-05
0.00228487723212484,4.15113225687016E-05
0.00244224023435462,4.59101970534102E-05
