1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0.999999951171875,4.34439770493306E-08
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0.99999990234375,6.3220272766341E-08
0.999999951171875,4.4703483581543E-08
1,0
0.999999951171875,2.58095682795178E-08
0.99999990234375,6.66400187462506E-08
0.999999267578125,1.37381918091966E-07
0.9999998046875,7.52471755322969E-08
0.99999921875,1.03238273118071E-07
0.999999169921875,2.07013547263292E-07
0.999998681640625,3.09714819354214E-07
0.999998388671875,2.79570565213169E-07
0.9999970703125,4.2514033966324E-07
0.999997021484375,4.11876289876856E-07
0.999996923828125,4.41788645993876E-07
0.999996337890625,3.86569552751566E-07
0.999996337890625,4.48398695091339E-07
0.999994287109375,7.0130506907404E-07
0.99999326171875,6.15564065150465E-07
0.99999296875,6.17454926821609E-07
0.99999052734375,6.00869809200047E-07
0.999988818359375,8.63560539650069E-07
0.99998544921875,1.04366652215147E-06
0.99998232421875,8.56395545333684E-07
0.999980126953125,8.60082322401607E-07
0.999973681640625,1.09526068956549E-06
0.999968505859375,9.00072075485612E-07
0.999962841796875,1.23930727919529E-06
0.999956982421875,1.22298506073255E-06
0.999950341796875,1.48910995130777E-06
0.999942724609375,1.39697889486066E-06
0.999940673828125,1.61881760162324E-06
0.9999318359375,1.69241377364711E-06
0.999918017578125,1.99970030006871E-06
0.99990419921875,1.88451092094765E-06
0.999896044921875,2.03252057176064E-06
0.99988037109375,2.01328419270703E-06
0.99986689453125,2.02442023135052E-06
0.999852392578125,2.59513465733065E-06
0.999830908203125,1.74302188938829E-06
0.99980380859375,2.95360787184032E-06
0.99979072265625,2.19495166583706E-06
0.999764306640625,2.19383860711141E-06
0.99973134765625,3.27706992864039E-06
0.999717529296875,3.32785001058317E-06
0.999681494140625,4.50923270462918E-06
0.9996392578125,6.19816661325825E-06
0.99961396484375,4.8584298599705E-06
0.9995810546875,4.45360285882546E-06
0.999537890625,4.35454408050778E-06
0.99949140625,5.40823886568952E-06
0.999432275390625,5.52130753328095E-06
0.999390673828125,5.92304756579268E-06
0.99934365234375,5.45912536189823E-06
0.99928251953125,5.94645955924248E-06
0.999210205078125,6.27164543225559E-06
0.9991439453125,6.14371641345071E-06
0.999069384765625,9.36750449624821E-06
0.999007275390625,6.37205433565904E-06
0.99893759765625,7.85910889608254E-06
0.998826123046875,8.77612614231021E-06
0.99873798828125,8.06128030843578E-06
0.998645263671875,6.61574638685558E-06
0.99851123046875,7.69868893261225E-06
0.998448583984375,7.99137202099135E-06
0.998335888671875,5.99332409386622E-06
0.998197119140625,8.69082681720754E-06
0.99809208984375,6.23003097252277E-06
0.99792265625,9.55403262934107E-06
0.99783212890625,8.11621671361644E-06
0.997647607421875,1.2207020881756E-05
0.997528466796875,1.21183641875582E-05
0.997372314453125,1.37832760778633E-05
0.997208447265625,6.46667476297796E-06
0.996994677734375,1.40763927862903E-05
0.99684150390625,2.05842539413572E-05
0.996639501953125,1.38269768865707E-05
0.9964322265625,1.70914727436811E-05
0.99622548828125,1.91930397990194E-05
0.996025830078125,1.57058132950188E-05
0.995805859375,1.29508751475878E-05
0.99557607421875,1.17710496486107E-05
0.995292333984375,1.32198034746517E-05
0.99501728515625,1.64666866037356E-05
0.99473095703125,1.41248310532701E-05
0.994439404296875,2.09512419532464E-05
0.9942162109375,1.63242781966545E-05
0.993948779296875,1.27358604188254E-05
0.993584765625,2.14806970644803E-05
0.99324892578125,2.09607039730986E-05
0.992899951171875,1.71796074841304E-05
0.99249697265625,1.80906234005516E-05
0.992165966796875,2.6679250566487E-05
0.99178623046875,2.01860993362345E-05
0.991413623046875,1.87446539196044E-05
0.99095771484375,2.23968889339397E-05
0.990479345703125,1.48095016414439E-05
0.9901015625,2.46854387662762E-05
